step,train_acc,test_acc,train_loss,test_loss,weight_l2_norm,weight_decay,train_frac,seed
0,0.013818761333823204,0.013106624595820904,4.566290378570557,4.584925174713135,57.55680465698242,2.0,0.4,0
100,0.7201700806617737,0.000708466162905097,1.7478370666503906,7.364496231079102,59.61597442626953,2.0,0.4,0
200,1.0,0.0003542330814525485,0.14163288474082947,10.604804039001465,63.66422653198242,2.0,0.4,0
300,1.0,0.0003542330814525485,0.10784376412630081,10.298761367797852,61.4205207824707,2.0,0.4,0
400,1.0,0.0005313496221788228,0.09099455177783966,10.131083488464355,60.242698669433594,2.0,0.4,0
500,1.0,0.0003542330814525485,0.07907932251691818,10.04120922088623,59.797767639160156,2.0,0.4,0
600,1.0,0.00017711654072627425,0.07007090747356415,9.99252986907959,59.786216735839844,2.0,0.4,0
700,1.0,0.00017711654072627425,0.06284033507108688,9.969311714172363,60.02494812011719,2.0,0.4,0
800,1.0,0.0005313496221788228,0.05656679347157478,9.96074104309082,60.37983703613281,2.0,0.4,0
900,1.0,0.0005313496221788228,0.05134158208966255,9.95798110961914,60.75868606567383,2.0,0.4,0
1000,1.0,0.0005313496221788228,0.04679375886917114,9.961834907531738,61.132598876953125,2.0,0.4,0
1100,1.0,0.0003542330814525485,0.042841099202632904,9.974909782409668,61.47090530395508,2.0,0.4,0
1200,1.0,0.0008855827036313713,0.039418891072273254,9.9863862991333,61.76523971557617,2.0,0.4,0
1300,1.0,0.000708466162905097,0.03640017658472061,9.994951248168945,62.0175666809082,2.0,0.4,0
1400,1.0,0.000708466162905097,0.03372803330421448,9.99625015258789,62.223915100097656,2.0,0.4,0
1500,1.0,0.000708466162905097,0.03136949613690376,9.992066383361816,62.394100189208984,2.0,0.4,0
1600,1.0,0.000708466162905097,0.02925228141248226,9.972049713134766,62.53497314453125,2.0,0.4,0
1700,1.0,0.0010626992443576455,0.02732129767537117,9.92971134185791,62.64341354370117,2.0,0.4,0
1800,1.0,0.0010626992443576455,0.025570914149284363,9.858701705932617,62.71860885620117,2.0,0.4,0
1900,1.0,0.0008855827036313713,0.02399568259716034,9.759112358093262,62.76396560668945,2.0,0.4,0
2000,1.0,0.0015940489247441292,0.02250738814473152,9.614303588867188,62.77661895751953,2.0,0.4,0
2100,1.0,0.0019482820061966777,0.02110329084098339,9.422289848327637,62.74673843383789,2.0,0.4,0
2200,1.0,0.002833864651620388,0.019793283194303513,9.164823532104492,62.665138244628906,2.0,0.4,0
2300,1.0,0.003542330814525485,0.018562782555818558,8.842216491699219,62.52073669433594,2.0,0.4,0
2400,1.0,0.005313496105372906,0.017382221296429634,8.446913719177246,62.3056755065918,2.0,0.4,0
2500,1.0,0.00708466162905097,0.016325034201145172,8.006599426269531,62.01988220214844,2.0,0.4,0
