step,train_acc,test_acc,train_loss,test_loss,weight_l2_norm,weight_decay,train_frac,seed
0,0.013818761333823204,0.013106624595820904,4.56627893447876,4.585000991821289,57.64331817626953,0.5,0.4,0
100,0.872176468372345,0.0005313496221788228,1.141979455947876,8.317322731018066,67.40498352050781,0.5,0.4,0
200,1.0,0.0003542330814525485,0.0392470583319664,13.142216682434082,73.66775512695312,0.5,0.4,0
300,1.0,0.0003542330814525485,0.022387797012925148,13.491344451904297,73.09184265136719,0.5,0.4,0
400,1.0,0.0005313496221788228,0.017126884311437607,13.497206687927246,72.2040023803711,0.5,0.4,0
500,1.0,0.0005313496221788228,0.014294500462710857,13.445754051208496,71.3368148803711,0.5,0.4,0
600,1.0,0.0003542330814525485,0.012379582040011883,13.388290405273438,70.55192565917969,0.5,0.4,0
700,1.0,0.0003542330814525485,0.010940056294202805,13.336599349975586,69.85909271240234,0.5,0.4,0
800,1.0,0.0005313496221788228,0.009795465506613255,13.290520668029785,69.25745391845703,0.5,0.4,0
900,1.0,0.0005313496221788228,0.008856456726789474,13.25097370147705,68.73921203613281,0.5,0.4,0
1000,1.0,0.0005313496221788228,0.008072975091636181,13.22067928314209,68.29871368408203,0.5,0.4,0
1100,1.0,0.0005313496221788228,0.007394326385110617,13.198179244995117,67.93128204345703,0.5,0.4,0
1200,1.0,0.0005313496221788228,0.006802340969443321,13.18210220336914,67.62886810302734,0.5,0.4,0
1300,1.0,0.0005313496221788228,0.006277257576584816,13.174066543579102,67.38533020019531,0.5,0.4,0
1400,1.0,0.0005313496221788228,0.005809438414871693,13.17105484008789,67.19310760498047,0.5,0.4,0
1500,1.0,0.0005313496221788228,0.005392039194703102,13.170676231384277,67.04656219482422,0.5,0.4,0
1600,1.0,0.0003542330814525485,0.005012999754399061,13.176047325134277,66.94245910644531,0.5,0.4,0
1700,1.0,0.0003542330814525485,0.004666167311370373,13.188140869140625,66.87348937988281,0.5,0.4,0
1800,1.0,0.0003542330814525485,0.004348034504801035,13.203072547912598,66.83521270751953,0.5,0.4,0
1900,1.0,0.0003542330814525485,0.004055609926581383,13.22010612487793,66.82249450683594,0.5,0.4,0
2000,1.0,0.0005313496221788228,0.003787738736718893,13.240760803222656,66.8319091796875,0.5,0.4,0
2100,1.0,0.0003542330814525485,0.0035408332478255033,13.265483856201172,66.86161804199219,0.5,0.4,0
2200,1.0,0.0003542330814525485,0.003312773769721389,13.294119834899902,66.90814971923828,0.5,0.4,0
2300,1.0,0.0003542330814525485,0.0031013425905257463,13.32564926147461,66.9686050415039,0.5,0.4,0
2400,1.0,0.0003542330814525485,0.0029046903364360332,13.359265327453613,67.04039764404297,0.5,0.4,0
2500,1.0,0.0003542330814525485,0.0027220684569329023,13.395607948303223,67.12120056152344,0.5,0.4,0
2600,1.0,0.0003542330814525485,0.002553029218688607,13.434840202331543,67.20986938476562,0.5,0.4,0
2700,1.0,0.0003542330814525485,0.002395987743511796,13.475473403930664,67.30469512939453,0.5,0.4,0
2800,1.0,0.0003542330814525485,0.002248351229354739,13.51566219329834,67.40449523925781,0.5,0.4,0
2900,1.0,0.0003542330814525485,0.0021109404042363167,13.554620742797852,67.5076904296875,0.5,0.4,0
3000,1.0,0.0003542330814525485,0.001981893554329872,13.595005989074707,67.61236572265625,0.5,0.4,0
3100,1.0,0.0003542330814525485,0.0018613915890455246,13.636202812194824,67.71878051757812,0.5,0.4,0
3200,1.0,0.0003542330814525485,0.0017492597689852118,13.678032875061035,67.82546997070312,0.5,0.4,0
3300,1.0,0.0003542330814525485,0.0016444267239421606,13.720900535583496,67.93305206298828,0.5,0.4,0
3400,1.0,0.00017711654072627425,0.0015469861682504416,13.763043403625488,68.0403823852539,0.5,0.4,0
3500,1.0,0.00017711654072627425,0.0014555237721651793,13.804960250854492,68.14817810058594,0.5,0.4,0
3600,1.0,0.00017711654072627425,0.0013699060073122382,13.847285270690918,68.25621795654297,0.5,0.4,0
3700,1.0,0.0,0.001289266161620617,13.88910961151123,68.36262512207031,0.5,0.4,0
3800,1.0,0.0,0.0012142241466790438,13.930595397949219,68.46717834472656,0.5,0.4,0
3900,1.0,0.0,0.001143535366281867,13.970906257629395,68.57058715820312,0.5,0.4,0
4000,1.0,0.00017711654072627425,0.0010772297391667962,14.011663436889648,68.67207336425781,0.5,0.4,0
4100,1.0,0.00017711654072627425,0.0010151321766898036,14.05416202545166,68.7724380493164,0.5,0.4,0
4200,1.0,0.0,0.0009568570530973375,14.09598159790039,68.8719482421875,0.5,0.4,0
4300,1.0,0.0,0.0009022380691021681,14.137662887573242,68.96980285644531,0.5,0.4,0
4400,1.0,0.00017711654072627425,0.0008505810401402414,14.180018424987793,69.0669174194336,0.5,0.4,0
4500,1.0,0.00017711654072627425,0.0008019034867174923,14.222229957580566,69.1615982055664,0.5,0.4,0
4600,1.0,0.00017711654072627425,0.0007565818959847093,14.264429092407227,69.25389862060547,0.5,0.4,0
4700,1.0,0.0003542330814525485,0.0007139128865674138,14.30537223815918,69.34469604492188,0.5,0.4,0
4800,1.0,0.0003542330814525485,0.0006734395283274353,14.346345901489258,69.43344116210938,0.5,0.4,0
4900,1.0,0.0003542330814525485,0.0006356365629471838,14.38616943359375,69.51953125,0.5,0.4,0
5000,1.0,0.0003542330814525485,0.0006000065477564931,14.425732612609863,69.60408020019531,0.5,0.4,0
5100,1.0,0.0003542330814525485,0.0005664415657520294,14.46385669708252,69.68724822998047,0.5,0.4,0
5200,1.0,0.0005313496221788228,0.0005348302656784654,14.500069618225098,69.76847076416016,0.5,0.4,0
5300,1.0,0.0003542330814525485,0.0005051383632235229,14.537602424621582,69.84795379638672,0.5,0.4,0
5400,1.0,0.0003542330814525485,0.00047731384984217584,14.576351165771484,69.92568969726562,0.5,0.4,0
5500,1.0,0.0003542330814525485,0.00045113591477274895,14.614683151245117,70.00218963623047,0.5,0.4,0
5600,1.0,0.0003542330814525485,0.00042636183206923306,14.654431343078613,70.07797241210938,0.5,0.4,0
5700,1.0,0.00017711654072627425,0.0004029047559015453,14.693145751953125,70.15174865722656,0.5,0.4,0
5800,1.0,0.00017711654072627425,0.0003809889021795243,14.731822967529297,70.2236099243164,0.5,0.4,0
5900,1.0,0.00017711654072627425,0.00036028114845976233,14.77094841003418,70.29388427734375,0.5,0.4,0
6000,1.0,0.00017711654072627425,0.00034071883419528604,14.810929298400879,70.36286926269531,0.5,0.4,0
6100,1.0,0.00017711654072627425,0.00032234398531727493,14.849675178527832,70.43097686767578,0.5,0.4,0
6200,1.0,0.00017711654072627425,0.00030499041895382106,14.88982105255127,70.4986572265625,0.5,0.4,0
6300,1.0,0.00017711654072627425,0.0002886148577090353,14.928628921508789,70.56584167480469,0.5,0.4,0
6400,1.0,0.00017711654072627425,0.0002732431748881936,14.966157913208008,70.6319351196289,0.5,0.4,0
6500,1.0,0.00017711654072627425,0.0002586224291007966,15.004599571228027,70.69749450683594,0.5,0.4,0
6600,1.0,0.00017711654072627425,0.0002448100713081658,15.043784141540527,70.7618179321289,0.5,0.4,0
6700,1.0,0.00017711654072627425,0.00023178683477453887,15.083660125732422,70.82501983642578,0.5,0.4,0
6800,1.0,0.00017711654072627425,0.00021941831801086664,15.122815132141113,70.8870620727539,0.5,0.4,0
6900,1.0,0.00017711654072627425,0.00020774781296495348,15.160478591918945,70.94739532470703,0.5,0.4,0
7000,1.0,0.00017711654072627425,0.00019677930686157197,15.196916580200195,71.00617218017578,0.5,0.4,0
7100,1.0,0.0005313496221788228,0.00018639754853211343,15.233821868896484,71.0641860961914,0.5,0.4,0
7200,1.0,0.0005313496221788228,0.00017658174328971654,15.271464347839355,71.12140655517578,0.5,0.4,0
7300,1.0,0.0005313496221788228,0.0001673237857175991,15.309093475341797,71.17826080322266,0.5,0.4,0
7400,1.0,0.0005313496221788228,0.0001585449354024604,15.347033500671387,71.23483276367188,0.5,0.4,0
7500,1.0,0.0005313496221788228,0.00015029814676381648,15.383779525756836,71.29075622558594,0.5,0.4,0
7600,1.0,0.0005313496221788228,0.00014240822929423302,15.419849395751953,71.34635162353516,0.5,0.4,0
7700,1.0,0.0005313496221788228,0.00013498279440682381,15.453787803649902,71.40021514892578,0.5,0.4,0
7800,1.0,0.0005313496221788228,0.0001280041178688407,15.487421989440918,71.45374298095703,0.5,0.4,0
7900,1.0,0.0005313496221788228,0.00012136282020946965,15.519782066345215,71.5072250366211,0.5,0.4,0
8000,1.0,0.0005313496221788228,0.00011510293552419171,15.553018569946289,71.56014251708984,0.5,0.4,0
8100,1.0,0.0005313496221788228,0.00010914947051787749,15.586376190185547,71.61282348632812,0.5,0.4,0
8200,1.0,0.0005313496221788228,0.00010350481170462444,15.620537757873535,71.66431427001953,0.5,0.4,0
8300,1.0,0.0005313496221788228,9.816879173740745e-05,15.6535005569458,71.71446990966797,0.5,0.4,0
8400,1.0,0.0005313496221788228,9.311805479228497e-05,15.684562683105469,71.7635498046875,0.5,0.4,0
8500,1.0,0.0005313496221788228,8.833580795908347e-05,15.715315818786621,71.81175231933594,0.5,0.4,0
8600,1.0,0.0003542330814525485,8.383132808376104e-05,15.745176315307617,71.85944366455078,0.5,0.4,0
8700,1.0,0.0005313496221788228,7.95603555161506e-05,15.77362060546875,71.90734100341797,0.5,0.4,0
8800,1.0,0.0005313496221788228,7.550581358373165e-05,15.802000045776367,71.95515441894531,0.5,0.4,0
8900,1.0,0.000708466162905097,7.166638533817604e-05,15.831138610839844,72.00241088867188,0.5,0.4,0
9000,1.0,0.000708466162905097,6.803655560361221e-05,15.859346389770508,72.04884338378906,0.5,0.4,0
9100,1.0,0.000708466162905097,6.457667768700048e-05,15.888264656066895,72.09495544433594,0.5,0.4,0
9200,1.0,0.000708466162905097,6.131807458586991e-05,15.914073944091797,72.139892578125,0.5,0.4,0
9300,1.0,0.000708466162905097,5.8214329328620806e-05,15.939936637878418,72.18450164794922,0.5,0.4,0
9400,1.0,0.0010626992443576455,5.5270480515901e-05,15.963655471801758,72.22817993164062,0.5,0.4,0
9500,1.0,0.0012398158432915807,5.2488721848931164e-05,15.987688064575195,72.27093505859375,0.5,0.4,0
9600,1.0,0.001416932325810194,4.985627674614079e-05,16.011869430541992,72.3132095336914,0.5,0.4,0
9700,1.0,0.001416932325810194,4.73479121865239e-05,16.032670974731445,72.35477447509766,0.5,0.4,0
