step,train_acc,test_acc,train_loss,test_loss,weight_l2_norm,weight_decay,train_frac,seed
0,0.013818761333823204,0.01310662366449833,4.56627893447876,4.585001468658447,57.6433219909668,0.5,0.4,0
100,0.8750996589660645,0.0005313496221788228,1.1412158012390137,8.31756591796875,67.40349578857422,0.5,0.4,0
200,1.0,0.0003542330814525485,0.0390494130551815,13.136194229125977,73.66937255859375,0.5,0.4,0
300,1.0,0.0003542330814525485,0.02231479622423649,13.481962203979492,73.08824157714844,0.5,0.4,0
400,1.0,0.0003542330814525485,0.01709217205643654,13.49161434173584,72.19886016845703,0.5,0.4,0
500,1.0,0.00017711654072627425,0.01425097230821848,13.442870140075684,71.33192443847656,0.5,0.4,0
600,1.0,0.0003542330814525485,0.012323214672505856,13.384140968322754,70.54490661621094,0.5,0.4,0
700,1.0,0.0005313496221788228,0.010892637073993683,13.33173942565918,69.84822082519531,0.5,0.4,0
800,1.0,0.0005313496221788228,0.009767429903149605,13.28914737701416,69.24223327636719,0.5,0.4,0
900,1.0,0.0005313496221788228,0.00884061586111784,13.255916595458984,68.7247543334961,0.5,0.4,0
1000,1.0,0.0005313496221788228,0.008053318597376347,13.228184700012207,68.28582763671875,0.5,0.4,0
1100,1.0,0.000708466162905097,0.00737716443836689,13.207314491271973,67.91693878173828,0.5,0.4,0
1200,1.0,0.0008855827036313713,0.0067850081250071526,13.19415283203125,67.6142349243164,0.5,0.4,0
1300,1.0,0.0008855827036313713,0.006266962271183729,13.188499450683594,67.3692398071289,0.5,0.4,0
1400,1.0,0.000708466162905097,0.005803101230412722,13.188720703125,67.17658233642578,0.5,0.4,0
1500,1.0,0.000708466162905097,0.005383529234677553,13.194438934326172,67.03165435791016,0.5,0.4,0
1600,1.0,0.000708466162905097,0.00500111049041152,13.203865051269531,66.9265365600586,0.5,0.4,0
1700,1.0,0.000708466162905097,0.004651105962693691,13.217035293579102,66.85655212402344,0.5,0.4,0
1800,1.0,0.0003542330814525485,0.0043329475447535515,13.231527328491211,66.81669616699219,0.5,0.4,0
1900,1.0,0.00017711654072627425,0.00404249457642436,13.24915599822998,66.80331420898438,0.5,0.4,0
2000,1.0,0.0003542330814525485,0.003776696277782321,13.271961212158203,66.81261444091797,0.5,0.4,0
2100,1.0,0.0003542330814525485,0.0035318706650286913,13.298693656921387,66.84141540527344,0.5,0.4,0
2200,1.0,0.0003542330814525485,0.0033041180577129126,13.326504707336426,66.88729858398438,0.5,0.4,0
2300,1.0,0.0005313496221788228,0.003091608639806509,13.355655670166016,66.94658660888672,0.5,0.4,0
2400,1.0,0.0005313496221788228,0.002893041120842099,13.386075019836426,67.01652526855469,0.5,0.4,0
2500,1.0,0.0005313496221788228,0.002711005276069045,13.417084693908691,67.09569549560547,0.5,0.4,0
2600,1.0,0.0005313496221788228,0.0025422638282179832,13.450780868530273,67.1834716796875,0.5,0.4,0
2700,1.0,0.0005313496221788228,0.002386930398643017,13.4860258102417,67.27751922607422,0.5,0.4,0
2800,1.0,0.0005313496221788228,0.0022403595503419638,13.524836540222168,67.37799835205078,0.5,0.4,0
2900,1.0,0.000708466162905097,0.002103283768519759,13.565492630004883,67.4817886352539,0.5,0.4,0
3000,1.0,0.0008855827036313713,0.001975724007934332,13.605993270874023,67.58810424804688,0.5,0.4,0
