step,train_acc,test_acc,train_loss,test_loss,weight_l2_norm,weight_decay,train_frac,seed
0,0.016480594873428345,0.010361317545175552,4.561203956604004,4.582617282867432,57.61592102050781,1.0,0.2,0
100,1.0,0.0005313496221788228,0.35959142446517944,9.36614990234375,63.67351531982422,1.0,0.2,0
200,1.0,0.0003985122311860323,0.04165559634566307,11.395588874816895,63.6604118347168,1.0,0.2,0
300,1.0,0.0003985122311860323,0.030994776636362076,11.222853660583496,61.395973205566406,1.0,0.2,0
400,1.0,0.0003985122311860323,0.025349313393235207,11.098069190979004,59.546749114990234,1.0,0.2,0
500,1.0,0.0001328374055447057,0.02161867916584015,11.009349822998047,58.08675765991211,1.0,0.2,0
600,1.0,0.0001328374055447057,0.018858063966035843,10.952054023742676,56.96662902832031,1.0,0.2,0
700,1.0,0.0001328374055447057,0.016701126471161842,10.921567916870117,56.12626647949219,1.0,0.2,0
800,1.0,0.0002656748110894114,0.014950539916753769,10.907567024230957,55.51388168334961,1.0,0.2,0
900,1.0,0.0002656748110894114,0.013486362993717194,10.909560203552246,55.08518981933594,1.0,0.2,0
1000,1.0,0.0002656748110894114,0.012236434035003185,10.925897598266602,54.804561614990234,1.0,0.2,0
1100,1.0,0.0003985122311860323,0.011159403249621391,10.955158233642578,54.63889694213867,1.0,0.2,0
1200,1.0,0.0002656748110894114,0.010199720039963722,10.989724159240723,54.5609130859375,1.0,0.2,0
1300,1.0,0.0001328374055447057,0.009351051412522793,11.030740737915039,54.54490280151367,1.0,0.2,0
1400,1.0,0.0002656748110894114,0.008598960004746914,11.07969856262207,54.57421112060547,1.0,0.2,0
1500,1.0,0.0002656748110894114,0.007926634512841702,11.130577087402344,54.637699127197266,1.0,0.2,0
1600,1.0,0.0002656748110894114,0.007328231818974018,11.185103416442871,54.72454071044922,1.0,0.2,0
1700,1.0,0.0002656748110894114,0.006782046519219875,11.244072914123535,54.826534271240234,1.0,0.2,0
1800,1.0,0.0002656748110894114,0.006291124504059553,11.302489280700684,54.93487548828125,1.0,0.2,0
1900,1.0,0.0002656748110894114,0.00584633881226182,11.365426063537598,55.0479621887207,1.0,0.2,0
2000,1.0,0.0002656748110894114,0.0054380930960178375,11.431257247924805,55.160484313964844,1.0,0.2,0
2100,1.0,0.0002656748110894114,0.0050712754018604755,11.49654483795166,55.27085876464844,1.0,0.2,0
2200,1.0,0.0002656748110894114,0.004735713824629784,11.56392765045166,55.379844665527344,1.0,0.2,0
2300,1.0,0.0002656748110894114,0.004425519146025181,11.634849548339844,55.484397888183594,1.0,0.2,0
2400,1.0,0.0002656748110894114,0.004143549595028162,11.70736312866211,55.58374786376953,1.0,0.2,0
2500,1.0,0.0003985122311860323,0.003881690325215459,11.778044700622559,55.678340911865234,1.0,0.2,0
2600,1.0,0.0003985122311860323,0.0036387534346431494,11.84538459777832,55.76852798461914,1.0,0.2,0
2700,1.0,0.0005313496221788228,0.003416317980736494,11.90951156616211,55.85256576538086,1.0,0.2,0
2800,1.0,0.0005313496221788228,0.0032108821906149387,11.974906921386719,55.932437896728516,1.0,0.2,0
2900,1.0,0.0005313496221788228,0.0030212425626814365,12.040078163146973,56.007789611816406,1.0,0.2,0
